latitude,longitude,weight,grouping,type
41.93892,-87.7751,18,10,trauma
41.94392,-87.7751,18,10,trauma
41.94892,-87.7751,18,10,trauma
41.95392,-87.7751,18,10,trauma
41.95892,-87.7751,18,10,trauma
41.96892,-87.7751,18,10,trauma
41.96892,-87.7701,18,10,trauma
41.97392,-87.7701,18,10,trauma
41.97892,-87.7701,18,10,trauma
41.98392,-87.7701,18,10,trauma
41.98892,-87.7701,18,10,trauma
41.99392,-87.7701,18,10,trauma
41.99892,-87.7701,18,10,trauma
42.00392,-87.7701,18,10,trauma
41.92392,-87.7651,18,10,trauma
41.92892,-87.7651,18,10,trauma
41.93892,-87.7651,18,10,trauma
41.95392,-87.7701,18,10,trauma
41.95892,-87.7701,18,10,trauma
41.94892,-87.7601,18,10,trauma
41.95392,-87.7601,18,10,trauma
41.95892,-87.7601,18,10,trauma
41.96392,-87.7701,18,10,trauma
41.96392,-87.7601,18,10,trauma
41.97892,-87.7601,18,10,trauma
41.92892,-87.7601,18,10,trauma
41.93392,-87.7601,18,10,trauma
41.98892,-87.7501,18,10,trauma
41.99392,-87.7501,18,10,trauma
41.93892,-87.7601,18,10,trauma
41.77892,-87.7451,18,10,trauma
41.94392,-87.7601,18,10,trauma
41.78392,-87.7451,18,10,trauma
41.92892,-87.7451,18,10,trauma
41.75392,-87.7351,18,10,trauma
41.75892,-87.7351,18,10,trauma
41.76392,-87.7351,18,10,trauma
41.76892,-87.7351,18,10,trauma
41.77392,-87.7351,18,10,trauma
41.96892,-87.7351,18,10,trauma
41.74392,-87.7251,18,10,trauma
41.74892,-87.7251,18,10,trauma
41.75392,-87.7251,18,10,trauma
41.75892,-87.7251,18,10,trauma
41.76392,-87.7251,18,10,trauma
41.76892,-87.7251,18,10,trauma
41.96892,-87.7251,18,10,trauma
41.70892,-87.7151,18,10,trauma
41.73892,-87.7151,18,10,trauma
41.74392,-87.7151,18,10,trauma
41.74892,-87.7151,18,10,trauma
41.75392,-87.7151,18,10,trauma
41.75892,-87.7151,18,10,trauma
41.76392,-87.7151,18,10,trauma
41.77392,-87.7151,18,10,trauma
41.70392,-87.7051,18,10,trauma
41.73892,-87.7051,18,10,trauma
41.74392,-87.7051,18,10,trauma
41.74892,-87.7051,18,10,trauma
41.75392,-87.7051,18,10,trauma
41.75892,-87.7051,18,10,trauma
41.76392,-87.7051,18,10,trauma
41.76892,-87.7051,18,10,trauma
41.97892,-87.7051,18,10,trauma
42.00392,-87.6951,18,10,trauma
42.00892,-87.6951,18,10,trauma
42.01392,-87.6951,18,10,trauma
42.01892,-87.6951,18,10,trauma
41.68892,-87.6901,18,10,trauma
41.69392,-87.6901,18,10,trauma
41.69892,-87.6901,18,10,trauma
41.70392,-87.6901,18,10,trauma
41.70892,-87.6901,18,10,trauma
41.74392,-87.6901,18,10,trauma
41.76392,-87.6801,18,10,trauma
41.76892,-87.6801,18,10,trauma
41.77392,-87.6801,18,10,trauma
42.01392,-87.6801,18,10,trauma
42.01892,-87.6801,18,10,trauma
41.67892,-87.6751,18,10,trauma
41.68392,-87.6751,18,10,trauma
41.68892,-87.6751,18,10,trauma
41.69392,-87.6751,18,10,trauma
41.69892,-87.6751,18,10,trauma
41.70392,-87.6751,18,10,trauma
41.71392,-87.6751,18,10,trauma
41.73892,-87.6701,18,10,trauma
41.74392,-87.6701,18,10,trauma
41.74892,-87.6701,18,10,trauma
41.75392,-87.6701,18,10,trauma
41.75892,-87.6701,18,10,trauma
41.76392,-87.6701,18,10,trauma
41.76892,-87.6701,18,10,trauma
41.77392,-87.6701,18,10,trauma
41.72892,-87.6801,18,10,trauma
41.77892,-87.6701,18,10,trauma
41.73392,-87.6801,18,10,trauma
41.78392,-87.6701,18,10,trauma
41.73892,-87.6801,18,10,trauma
41.67892,-87.6651,18,10,trauma
41.74392,-87.6801,18,10,trauma
41.68392,-87.6651,18,10,trauma
41.74892,-87.6801,18,10,trauma
41.68892,-87.6651,18,10,trauma
41.75392,-87.6801,18,10,trauma
41.69392,-87.6651,18,10,trauma
41.75892,-87.6801,18,10,trauma
41.69892,-87.6651,18,10,trauma
41.70892,-87.6651,18,10,trauma
41.72892,-87.6701,18,10,trauma
41.68392,-87.6801,18,10,trauma
41.68892,-87.6801,18,10,trauma
41.69392,-87.6801,18,10,trauma
41.69892,-87.6801,18,10,trauma
41.70392,-87.6801,18,10,trauma
41.70892,-87.6801,18,10,trauma
41.71392,-87.6801,18,10,trauma
41.71892,-87.6801,18,10,trauma
41.72392,-87.6801,18,10,trauma
42.01892,-87.6851,18,10,trauma
41.91892,-87.8001,18,10,trauma
41.92392,-87.8001,18,10,trauma
41.93392,-87.7951,18,10,trauma
41.93892,-87.7951,18,10,trauma
41.92892,-87.8001,18,10,trauma
41.94392,-87.7951,18,10,trauma
41.93392,-87.8001,18,10,trauma
41.94892,-87.7951,18,10,trauma
41.93892,-87.8001,18,10,trauma
41.95392,-87.7951,18,10,trauma
41.95892,-87.7951,18,10,trauma
41.94892,-87.7901,18,10,trauma
41.95392,-87.7901,18,10,trauma
41.95892,-87.7901,18,10,trauma
41.96892,-87.7901,18,10,trauma
41.97392,-87.7901,18,10,trauma
41.97892,-87.7901,18,10,trauma
41.97392,-87.7851,18,10,trauma
41.97892,-87.7851,18,10,trauma
41.98392,-87.7851,18,10,trauma
41.98892,-87.7851,18,10,trauma
41.99392,-87.7851,18,10,trauma
41.99392,-87.7801,18,10,trauma
41.99892,-87.7801,18,10,trauma
42.00392,-87.7801,18,10,trauma
42.00892,-87.7801,18,10,trauma
41.77892,-87.7751,18,10,trauma
41.92892,-87.7701,18,10,trauma
41.93392,-87.7701,18,10,trauma
41.93892,-87.7701,18,10,trauma
41.94392,-87.7701,18,10,trauma
41.94892,-87.7701,18,10,trauma
41.98892,-87.7651,18,10,trauma
41.99392,-87.7651,18,10,trauma
41.99892,-87.7651,18,10,trauma
42.00392,-87.7651,18,10,trauma
41.92392,-87.7601,18,10,trauma
41.92892,-87.7501,18,10,trauma
41.93392,-87.7501,18,10,trauma
41.94392,-87.7501,18,10,trauma
41.94892,-87.7501,18,10,trauma
41.97892,-87.7501,18,10,trauma
41.68392,-87.7351,18,10,trauma
41.68892,-87.7351,18,10,trauma
41.73892,-87.7351,18,10,trauma
41.74392,-87.7351,18,10,trauma
41.74892,-87.7351,18,10,trauma
41.98892,-87.7301,18,10,trauma
41.99392,-87.7301,18,10,trauma
41.68392,-87.7251,18,10,trauma
41.68892,-87.7251,18,10,trauma
41.73892,-87.7251,18,10,trauma
41.97892,-87.7201,18,10,trauma
41.98392,-87.7201,18,10,trauma
41.98892,-87.7201,18,10,trauma
41.99392,-87.7201,18,10,trauma
41.68892,-87.7151,18,10,trauma
41.69392,-87.7151,18,10,trauma
41.77392,-87.7101,18,10,trauma
41.77892,-87.7101,18,10,trauma
41.98392,-87.7101,18,10,trauma
41.98892,-87.7101,18,10,trauma
41.99392,-87.7101,18,10,trauma
41.68892,-87.7051,18,10,trauma
41.69892,-87.7151,18,10,trauma
41.69392,-87.7051,18,10,trauma
41.70392,-87.7151,18,10,trauma
41.69892,-87.7051,18,10,trauma
42.01892,-87.7001,18,10,trauma
41.68892,-87.6951,18,10,trauma
41.70392,-87.6951,18,10,trauma
41.73892,-87.6951,18,10,trauma
41.74392,-87.6951,18,10,trauma
41.74892,-87.6951,18,10,trauma
41.75392,-87.6951,18,10,trauma
41.75892,-87.6951,18,10,trauma
41.76392,-87.6951,18,10,trauma
41.76892,-87.6951,18,10,trauma
41.76392,-87.7001,18,10,trauma
41.76892,-87.7001,18,10,trauma
41.74392,-87.6851,18,10,trauma
41.74892,-87.6851,18,10,trauma
41.77392,-87.7001,18,10,trauma
41.75392,-87.6851,18,10,trauma
41.99892,-87.7001,18,10,trauma
41.75892,-87.6851,18,10,trauma
42.00392,-87.7001,18,10,trauma
41.76392,-87.6851,18,10,trauma
42.00892,-87.7001,18,10,trauma
41.76892,-87.6851,18,10,trauma
42.01392,-87.7001,18,10,trauma
42.01392,-87.6851,18,10,trauma
41.67892,-87.6801,18,10,trauma
41.68892,-87.6701,18,10,trauma
41.69392,-87.6701,18,10,trauma
41.69892,-87.6701,18,10,trauma
41.70392,-87.6701,18,10,trauma
41.70892,-87.6701,18,10,trauma
41.71392,-87.6701,18,10,trauma
41.71892,-87.6701,18,10,trauma
41.72392,-87.6701,18,10,trauma
41.73392,-87.6701,18,10,trauma
41.73392,-87.6601,18,10,trauma
41.73892,-87.6601,18,10,trauma
41.74392,-87.6601,18,10,trauma
41.74892,-87.6601,18,10,trauma
41.75392,-87.6601,18,10,trauma
41.75892,-87.6601,18,10,trauma
41.76392,-87.6601,18,10,trauma
41.76892,-87.6601,18,10,trauma
41.77392,-87.6601,18,10,trauma
41.78392,-87.6601,18,10,trauma
41.68392,-87.6451,18,10,trauma
41.68892,-87.6451,18,10,trauma
41.69392,-87.6451,18,10,trauma
41.69892,-87.6451,18,10,trauma
41.70392,-87.6451,18,10,trauma
41.70892,-87.6451,18,10,trauma
41.71392,-87.6451,18,10,trauma
41.71892,-87.6451,18,10,trauma
41.72392,-87.6451,18,10,trauma
41.72892,-87.6451,18,10,trauma
41.73892,-87.6451,18,10,trauma
41.67892,-87.6301,18,10,trauma
41.68392,-87.6301,18,10,trauma
41.68892,-87.6301,18,10,trauma
41.69392,-87.6301,18,10,trauma
41.69892,-87.6301,18,10,trauma
41.70392,-87.6301,18,10,trauma
41.70892,-87.6301,18,10,trauma
41.71392,-87.6301,18,10,trauma
41.71892,-87.6301,18,10,trauma
41.72392,-87.6301,18,10,trauma
41.72892,-87.6301,18,10,trauma
41.73892,-87.6301,18,10,trauma
41.73392,-87.6151,18,10,trauma
41.64892,-87.6101,18,10,trauma
41.65392,-87.6101,18,10,trauma
41.65892,-87.6101,18,10,trauma
41.66392,-87.6101,18,10,trauma
41.66892,-87.6101,18,10,trauma
41.67392,-87.6101,18,10,trauma
41.67892,-87.6101,18,10,trauma
41.68392,-87.6101,18,10,trauma
41.68892,-87.6101,18,10,trauma
41.69392,-87.6101,18,10,trauma
41.69892,-87.6101,18,10,trauma
41.70892,-87.6101,18,10,trauma
41.68892,-87.6001,18,10,trauma
41.69392,-87.6001,18,10,trauma
41.69892,-87.6001,18,10,trauma
41.70392,-87.6001,18,10,trauma
41.70892,-87.6001,18,10,trauma
41.71392,-87.6001,18,10,trauma
41.71892,-87.6001,18,10,trauma
41.72392,-87.6001,18,10,trauma
41.72892,-87.6001,18,10,trauma
41.73392,-87.6001,18,10,trauma
41.73892,-87.6001,18,10,trauma
41.74392,-87.6001,18,10,trauma
41.74892,-87.6001,18,10,trauma
41.76392,-87.6001,18,10,trauma
41.69892,-87.5901,18,10,trauma
41.70392,-87.5901,18,10,trauma
41.70892,-87.5901,18,10,trauma
41.71392,-87.5901,18,10,trauma
41.71892,-87.5901,18,10,trauma
41.72392,-87.5901,18,10,trauma
41.72892,-87.5901,18,10,trauma
41.73392,-87.5901,18,10,trauma
41.73892,-87.5901,18,10,trauma
41.74392,-87.5901,18,10,trauma
41.74892,-87.5901,18,10,trauma
41.75392,-87.5901,18,10,trauma
41.75892,-87.5901,18,10,trauma
41.76392,-87.5901,18,10,trauma
41.77392,-87.5901,18,10,trauma
41.72392,-87.5801,18,10,trauma
41.72892,-87.5801,18,10,trauma
41.73392,-87.5801,18,10,trauma
41.73892,-87.5801,18,10,trauma
41.74392,-87.5801,18,10,trauma
41.74892,-87.5801,18,10,trauma
41.75392,-87.5801,18,10,trauma
41.75892,-87.5801,18,10,trauma
41.76392,-87.5801,18,10,trauma
41.76892,-87.5801,18,10,trauma
41.64892,-87.5751,18,10,trauma
41.65392,-87.5751,18,10,trauma
41.65892,-87.5751,18,10,trauma
41.66392,-87.5751,18,10,trauma
41.66892,-87.5751,18,10,trauma
41.67892,-87.5751,18,10,trauma
41.65892,-87.5651,18,10,trauma
41.66392,-87.5651,18,10,trauma
41.66892,-87.5651,18,10,trauma
41.67392,-87.5651,18,10,trauma
41.67892,-87.5651,18,10,trauma
41.68392,-87.5651,18,10,trauma
41.68892,-87.5651,18,10,trauma
41.69392,-87.5651,18,10,trauma
41.69892,-87.5651,18,10,trauma
41.70392,-87.5651,18,10,trauma
41.70892,-87.5651,18,10,trauma
41.71392,-87.5651,18,10,trauma
41.71892,-87.5651,18,10,trauma
41.72392,-87.5651,18,10,trauma
41.72892,-87.5651,18,10,trauma
41.73392,-87.5651,18,10,trauma
41.74392,-87.5651,18,10,trauma
41.73892,-87.5501,18,10,trauma
41.74392,-87.5501,18,10,trauma
41.74892,-87.5501,18,10,trauma
41.75392,-87.5501,18,10,trauma
41.75892,-87.5501,18,10,trauma
41.64892,-87.5451,18,10,trauma
41.65392,-87.5451,18,10,trauma
41.65892,-87.5451,18,10,trauma
41.66392,-87.5451,18,10,trauma
41.66892,-87.5451,18,10,trauma
41.67392,-87.5451,18,10,trauma
41.67892,-87.5451,18,10,trauma
41.68392,-87.5451,18,10,trauma
41.68892,-87.5451,18,10,trauma
41.69392,-87.5451,18,10,trauma
41.69892,-87.5451,18,10,trauma
41.70392,-87.5451,18,10,trauma
41.71392,-87.5451,18,10,trauma
41.73892,-87.5351,18,10,trauma
41.74392,-87.5351,18,10,trauma
41.74892,-87.5351,18,10,trauma
41.75392,-87.5351,18,10,trauma
41.64892,-87.5301,18,10,trauma
41.65392,-87.5301,18,10,trauma
41.65892,-87.5301,18,10,trauma
41.66392,-87.5301,18,10,trauma
41.66892,-87.5301,18,10,trauma
41.67392,-87.5301,18,10,trauma
41.67892,-87.5301,18,10,trauma
41.68392,-87.5301,18,10,trauma
41.68892,-87.5301,18,10,trauma
41.69392,-87.5301,18,10,trauma
41.69892,-87.5301,18,10,trauma
41.70392,-87.5301,18,10,trauma
41.70892,-87.5301,18,10,trauma
41.71392,-87.5301,18,10,trauma
41.71892,-87.5301,18,10,trauma
41.72892,-87.5301,18,10,trauma
41.69892,-87.5351,18,10,trauma
41.70392,-87.5351,18,10,trauma
41.70892,-87.5351,18,10,trauma
41.71392,-87.5351,18,10,trauma
41.71892,-87.5351,18,10,trauma
41.68392,-87.5351,18,10,trauma
41.68892,-87.5351,18,10,trauma
41.70892,-87.6851,18,10,trauma
41.73892,-87.6851,18,10,trauma
41.67892,-87.6701,18,10,trauma
41.68392,-87.6701,18,10,trauma
41.72392,-87.6601,18,10,trauma
41.72892,-87.6601,18,10,trauma
41.76892,-87.6501,18,10,trauma
41.77392,-87.6501,18,10,trauma
41.73892,-87.6351,18,10,trauma
41.65892,-87.6301,18,10,trauma
41.65892,-87.6451,18,10,trauma
41.66392,-87.6301,18,10,trauma
41.67392,-87.6451,18,10,trauma
41.66892,-87.6301,18,10,trauma
41.67892,-87.6451,18,10,trauma
41.67392,-87.6301,18,10,trauma
41.70892,-87.6151,18,10,trauma
41.71392,-87.6151,18,10,trauma
41.71892,-87.6151,18,10,trauma
41.72392,-87.6151,18,10,trauma
41.72892,-87.6151,18,10,trauma
41.66892,-87.6001,18,10,trauma
41.67392,-87.6001,18,10,trauma
41.67892,-87.6001,18,10,trauma
41.68392,-87.6001,18,10,trauma
41.67892,-87.5901,18,10,trauma
41.68392,-87.5901,18,10,trauma
41.68892,-87.5901,18,10,trauma
41.69392,-87.5901,18,10,trauma
41.71392,-87.5801,18,10,trauma
41.71892,-87.5801,18,10,trauma
41.75892,-87.5701,18,10,trauma
41.76392,-87.5701,18,10,trauma
41.76892,-87.5701,18,10,trauma
41.64892,-87.5651,18,10,trauma
41.65392,-87.5651,18,10,trauma
41.70892,-87.5501,18,10,trauma
41.71392,-87.5501,18,10,trauma
41.71892,-87.5501,18,10,trauma
41.72392,-87.5501,18,10,trauma
41.72892,-87.5501,18,10,trauma
41.73392,-87.5501,18,10,trauma
41.70392,-87.5501,18,10,trauma
41.69392,-87.5351,18,10,trauma
41.72392,-87.5351,18,10,trauma
41.72892,-87.5351,18,10,trauma
41.73392,-87.5351,18,10,trauma
41.98392,-87.9351,33,1,trauma
41.98892,-87.9351,33,1,trauma
41.99892,-87.9301,33,1,trauma
41.96392,-87.9251,33,1,trauma
41.96892,-87.9251,33,1,trauma
41.99392,-87.9351,33,1,trauma
41.97392,-87.9251,33,1,trauma
41.99892,-87.9351,33,1,trauma
41.97892,-87.9251,33,1,trauma
41.96392,-87.9301,33,1,trauma
41.98392,-87.9251,33,1,trauma
41.98392,-87.9301,33,1,trauma
41.98892,-87.9251,33,1,trauma
41.98892,-87.9301,33,1,trauma
41.99392,-87.9251,33,1,trauma
41.99392,-87.9301,33,1,trauma
41.99892,-87.9251,33,1,trauma
41.95892,-87.9201,33,1,trauma
41.96392,-87.9201,33,1,trauma
41.96892,-87.9201,33,1,trauma
41.97392,-87.9201,33,1,trauma
41.97892,-87.9201,33,1,trauma
41.98392,-87.9201,33,1,trauma
41.98892,-87.9201,33,1,trauma
41.99392,-87.9201,33,1,trauma
41.99892,-87.9201,33,1,trauma
42.00392,-87.9201,33,1,trauma
41.95892,-87.9151,33,1,trauma
41.96392,-87.9151,33,1,trauma
41.96892,-87.9151,33,1,trauma
41.98392,-87.9151,33,1,trauma
41.98892,-87.9151,33,1,trauma
41.99392,-87.9151,33,1,trauma
41.99892,-87.9151,33,1,trauma
42.00392,-87.9151,33,1,trauma
41.95892,-87.9101,33,1,trauma
41.96392,-87.9101,33,1,trauma
41.96892,-87.9101,33,1,trauma
41.98892,-87.9101,33,1,trauma
41.99392,-87.9101,33,1,trauma
41.99892,-87.9101,33,1,trauma
42.00392,-87.9101,33,1,trauma
41.95892,-87.9051,33,1,trauma
41.96392,-87.9051,33,1,trauma
41.96892,-87.9051,33,1,trauma
41.98892,-87.9051,33,1,trauma
41.99392,-87.9051,33,1,trauma
41.99892,-87.9051,33,1,trauma
42.00392,-87.9051,33,1,trauma
41.95392,-87.9001,33,1,trauma
41.95892,-87.9001,33,1,trauma
41.96392,-87.9001,33,1,trauma
41.98892,-87.9001,33,1,trauma
41.99392,-87.9001,33,1,trauma
41.99892,-87.9001,33,1,trauma
42.00392,-87.9001,33,1,trauma
41.95892,-87.8951,33,1,trauma
41.96392,-87.8951,33,1,trauma
41.98892,-87.8951,33,1,trauma
41.99392,-87.8951,33,1,trauma
41.99892,-87.8951,33,1,trauma
42.00392,-87.8951,33,1,trauma
41.65892,-87.5301,33,1,trauma
41.66392,-87.5301,33,1,trauma
41.66892,-87.5301,33,1,trauma
41.66392,-87.5251,33,1,trauma
41.66892,-87.5251,33,1,trauma
41.67392,-87.5251,33,1,trauma
41.96892,-87.9351,21,1,trauma
41.97392,-87.9351,21,1,trauma
41.96392,-87.9301,21,1,trauma
41.96892,-87.9301,21,1,trauma
41.97392,-87.9301,21,1,trauma
41.97892,-87.9351,21,1,trauma
41.97892,-87.9301,21,1,trauma
41.98392,-87.9351,21,1,trauma
41.98392,-87.9301,21,1,trauma
41.98892,-87.9351,21,1,trauma
41.98892,-87.9301,21,1,trauma
41.99392,-87.9351,21,1,trauma
41.99392,-87.9301,21,1,trauma
41.99892,-87.9351,21,1,trauma
41.99892,-87.9301,21,1,trauma
42.00392,-87.9351,21,1,trauma
42.00392,-87.9301,21,1,trauma
41.95892,-87.9251,21,1,trauma
41.96392,-87.9251,21,1,trauma
41.96892,-87.9251,21,1,trauma
41.97392,-87.9251,21,1,trauma
41.97892,-87.9251,21,1,trauma
41.98392,-87.9251,21,1,trauma
41.98892,-87.9251,21,1,trauma
41.99392,-87.9251,21,1,trauma
41.99892,-87.9251,21,1,trauma
42.00392,-87.9251,21,1,trauma
41.95892,-87.9201,21,1,trauma
41.96392,-87.9201,21,1,trauma
41.96892,-87.9201,21,1,trauma
41.97392,-87.9201,21,1,trauma
41.97892,-87.9201,21,1,trauma
41.98392,-87.9201,21,1,trauma
41.98892,-87.9201,21,1,trauma
41.99392,-87.9201,21,1,trauma
41.99892,-87.9201,21,1,trauma
42.00392,-87.9201,21,1,trauma
41.95892,-87.9151,21,1,trauma
41.96392,-87.9151,21,1,trauma
41.96892,-87.9151,21,1,trauma
41.97392,-87.9151,21,1,trauma
41.97892,-87.9151,21,1,trauma
41.98392,-87.9151,21,1,trauma
41.98892,-87.9151,21,1,trauma
41.99392,-87.9151,21,1,trauma
41.99892,-87.9151,21,1,trauma
42.00392,-87.9151,21,1,trauma
41.95392,-87.9101,21,1,trauma
41.95892,-87.9101,21,1,trauma
41.96392,-87.9101,21,1,trauma
41.96892,-87.9101,21,1,trauma
41.97392,-87.9101,21,1,trauma
41.97892,-87.9101,21,1,trauma
41.98392,-87.9101,21,1,trauma
41.98892,-87.9101,21,1,trauma
41.99392,-87.9101,21,1,trauma
41.99892,-87.9101,21,1,trauma
42.00392,-87.9101,21,1,trauma
41.95392,-87.9051,21,1,trauma
41.95892,-87.9051,21,1,trauma
41.96392,-87.9051,21,1,trauma
41.96892,-87.9051,21,1,trauma
41.97392,-87.9051,21,1,trauma
41.97892,-87.9051,21,1,trauma
41.98392,-87.9051,21,1,trauma
41.98892,-87.9051,21,1,trauma
41.99392,-87.9051,21,1,trauma
41.99892,-87.9051,21,1,trauma
42.00392,-87.9051,21,1,trauma
41.95392,-87.9001,21,1,trauma
41.95892,-87.9001,21,1,trauma
41.96392,-87.9001,21,1,trauma
41.96892,-87.9001,21,1,trauma
41.97392,-87.9001,21,1,trauma
41.97892,-87.9001,21,1,trauma
41.98392,-87.9001,21,1,trauma
41.98892,-87.9001,21,1,trauma
41.99392,-87.9001,21,1,trauma
41.99892,-87.9001,21,1,trauma
42.00392,-87.9001,21,1,trauma
41.95392,-87.8951,21,1,trauma
41.95892,-87.8951,21,1,trauma
41.96392,-87.8951,21,1,trauma
41.96892,-87.8951,21,1,trauma
41.97392,-87.8951,21,1,trauma
41.97892,-87.8951,21,1,trauma
41.98392,-87.8951,21,1,trauma
41.98892,-87.8951,21,1,trauma
41.99392,-87.8951,21,1,trauma
41.99892,-87.8951,21,1,trauma
42.00392,-87.8951,21,1,trauma
41.95892,-87.8901,21,1,trauma
41.96392,-87.8901,21,1,trauma
41.96892,-87.8901,21,1,trauma
41.97392,-87.8901,21,1,trauma
41.97892,-87.8901,21,1,trauma
41.98392,-87.8901,21,1,trauma
41.98892,-87.8901,21,1,trauma
41.99392,-87.8901,21,1,trauma
41.99892,-87.8901,21,1,trauma
41.95892,-87.8851,21,1,trauma
41.96392,-87.8851,21,1,trauma
41.96892,-87.8851,21,1,trauma
41.97392,-87.8851,21,1,trauma
41.97892,-87.8851,21,1,trauma
41.98392,-87.8851,21,1,trauma
41.98892,-87.8851,21,1,trauma
41.99392,-87.8851,21,1,trauma
41.97392,-87.8801,21,1,trauma
41.97892,-87.8801,21,1,trauma
41.98392,-87.8801,21,1,trauma
41.98892,-87.8801,21,1,trauma
41.99392,-87.8801,21,1,trauma
41.97392,-87.8751,21,1,trauma
41.97892,-87.8751,21,1,trauma
41.97392,-87.8701,21,1,trauma
41.97892,-87.8401,21,3,trauma
41.98392,-87.8451,21,3,trauma
41.98392,-87.8401,21,3,trauma
41.95892,-87.8351,21,3,trauma
41.95392,-87.8351,21,3,trauma
41.95892,-87.8401,21,3,trauma
41.97392,-87.8451,21,3,trauma
41.97392,-87.8501,21,3,trauma
41.97892,-87.8501,21,3,trauma
41.98392,-87.8551,21,3,trauma
41.98392,-87.8501,21,3,trauma
41.95892,-87.8451,21,3,trauma
41.96392,-87.8451,21,3,trauma
41.97892,-87.8451,21,3,trauma
41.95392,-87.8401,21,3,trauma
41.96392,-87.8401,21,3,trauma
41.94892,-87.8401,21,3,trauma
41.95392,-87.8451,21,3,trauma
41.95892,-87.8551,21,3,trauma
41.96392,-87.8551,21,3,trauma
41.95892,-87.8501,21,3,trauma
41.96392,-87.8501,21,3,trauma
41.96892,-87.8501,21,3,trauma
41.97392,-87.8601,21,3,trauma
41.97392,-87.8551,21,3,trauma
41.97892,-87.8551,21,3,trauma
41.93892,-87.8451,21,3,trauma
41.94392,-87.8451,21,3,trauma
41.94892,-87.8551,21,3,trauma
41.94392,-87.8501,21,3,trauma
41.94892,-87.8501,21,3,trauma
41.93892,-87.8501,21,3,trauma
41.94892,-87.8451,21,3,trauma
41.93892,-87.8401,21,3,trauma
41.94392,-87.8401,21,3,trauma
41.93892,-87.8351,21,3,trauma
41.94392,-87.8351,21,3,trauma
41.94892,-87.8351,21,3,trauma
41.93892,-87.8301,21,3,trauma
41.94392,-87.8301,21,3,trauma
41.94892,-87.8301,21,3,trauma
41.67392,-87.5251,21,6,trauma
41.67892,-87.5251,21,6,trauma
41.68392,-87.5251,21,6,trauma
41.68892,-87.5251,21,6,trauma
41.66392,-87.5251,21,6,trauma
41.71892,-87.5401,21,6,trauma
41.72392,-87.5401,21,6,trauma
41.72892,-87.5401,21,6,trauma
41.73392,-87.5401,21,6,trauma
41.73892,-87.5401,21,6,trauma
41.64892,-87.5251,21,6,trauma
41.65392,-87.5251,21,6,trauma
41.65892,-87.5251,21,6,trauma
41.66892,-87.5251,21,6,trauma
41.75392,-87.5301,21,6,trauma
41.70892,-87.5401,21,6,trauma
41.64892,-87.5551,21,6,trauma
41.65392,-87.5501,21,6,trauma
41.65892,-87.5501,21,6,trauma
41.66392,-87.5501,21,6,trauma
41.66892,-87.5501,21,6,trauma
41.67392,-87.5501,21,6,trauma
41.69392,-87.5401,21,6,trauma
41.69892,-87.5401,21,6,trauma
41.70392,-87.5401,21,6,trauma
41.71392,-87.5401,21,6,trauma
41.70392,-87.5301,21,6,trauma
41.70892,-87.5301,21,6,trauma
41.71392,-87.5301,21,6,trauma
41.71892,-87.5301,21,6,trauma
41.72392,-87.5301,21,6,trauma
41.72892,-87.5301,21,6,trauma
41.73392,-87.5301,21,6,trauma
41.73892,-87.5301,21,6,trauma
41.74392,-87.5301,21,6,trauma
41.74892,-87.5301,21,6,trauma
41.75892,-87.5301,21,6,trauma
41.69392,-87.5301,21,6,trauma
41.68392,-87.5401,21,6,trauma
41.75392,-87.5601,21,6,trauma
41.69392,-87.5701,21,6,trauma
41.69892,-87.5701,21,6,trauma
41.70392,-87.5701,21,6,trauma
41.70892,-87.5701,21,6,trauma
41.71392,-87.5701,21,6,trauma
41.71892,-87.5701,21,6,trauma
41.72392,-87.5701,21,6,trauma
41.73892,-87.5601,21,6,trauma
41.74392,-87.5601,21,6,trauma
41.74892,-87.5601,21,6,trauma
41.75892,-87.5601,21,6,trauma
41.74892,-87.5451,21,6,trauma
41.75392,-87.5451,21,6,trauma
41.75892,-87.5451,21,6,trauma
41.64892,-87.5401,21,6,trauma
41.65392,-87.5401,21,6,trauma
41.65892,-87.5401,21,6,trauma
41.66392,-87.5401,21,6,trauma
41.66892,-87.5401,21,6,trauma
41.67392,-87.5401,21,6,trauma
41.67892,-87.5401,21,6,trauma
41.68892,-87.5401,21,6,trauma
41.72892,-87.5351,21,6,trauma
41.73392,-87.5351,21,6,trauma
41.73892,-87.5351,21,6,trauma
41.74392,-87.5351,21,6,trauma
41.74892,-87.5351,21,6,trauma
41.75392,-87.5351,21,6,trauma
41.64892,-87.5301,21,6,trauma
41.65392,-87.5301,21,6,trauma
41.65892,-87.5301,21,6,trauma
41.66392,-87.5301,21,6,trauma
41.66892,-87.5301,21,6,trauma
41.67392,-87.5301,21,6,trauma
41.67892,-87.5301,21,6,trauma
41.68392,-87.5301,21,6,trauma
41.68892,-87.5301,21,6,trauma
41.69892,-87.5301,21,6,trauma
41.71892,-87.5351,21,6,trauma
41.73892,-87.5451,21,6,trauma
